Date,Open,High,Low,Close,Volume
14/2/2005,-0.00049892,-0.00049892,-0.00049892,-0.00049892,
15/2/2005,0.00010003,0.00010003,0.00010003,0.00010003,
16/2/2005,-0.0001004,-0.0001004,-0.0001004,-0.0001004,
17/2/2005,-0.00029875,-0.00029875,-0.00029875,-0.00029875,
18/2/2005,0.00019988,0.00019988,0.00019988,0.00019988,
21/2/2005,-0.000699,-0.000699,-0.000699,-0.000699,
22/2/2005,9.94E-05,9.94E-05,9.94E-05,9.94E-05,
23/2/2005,-0.00010109,-0.00010109,-0.00010109,-0.00010109,
24/2/2005,1.00E-04,1.00E-04,1.00E-04,1.00E-04,
25/2/2005,-0.00040013,-0.00040013,-0.00040013,-0.00040013,
28/2/2005,-0.00059616,-0.00059616,-0.00059616,-0.00059616,
1/3/2005,-0.00050305,-0.00050305,-0.00050305,-0.00050305,
2/3/2005,0.00040212,0.00040212,0.00040212,0.00040212,
3/3/2005,-1.00E-04,-1.00E-04,-1.00E-04,-1.00E-04,
4/3/2005,-9.90E-05,-9.90E-05,-9.90E-05,-9.90E-05,
7/3/2005,0.00029935,0.00029935,0.00029935,0.00029935,
8/3/2005,0.00019845,0.00019845,0.00019845,0.00019845,
9/3/2005,-0.00040265,-0.00040265,-0.00040265,-0.00040265,
10/3/2005,-0.00070228,-0.00070228,-0.00070228,-0.00070228,
11/3/2005,-9.98E-05,-9.98E-05,-9.98E-05,-9.98E-05,
14/3/2005,-0.00030218,-0.00030218,-0.00030218,-0.00030218,
15/3/2005,0.00029867,0.00029867,0.00029867,0.00029867,
16/3/2005,-0.00019931,-0.00019931,-0.00019931,-0.00019931,
17/3/2005,0.00039992,0.00039992,0.00039992,0.00039992,
18/3/2005,-0.00019969,-0.00019969,-0.00019969,-0.00019969,
21/3/2005,-0.00040502,-0.00040502,-0.00040502,-0.00040502,
22/3/2005,-0.00030093,-0.00030093,-0.00030093,-0.00030093,
23/3/2005,-0.00040547,-0.00040547,-0.00040547,-0.00040547,
24/3/2005,0.00039992,0.00039992,0.00039992,0.00039992,
25/3/2005,0.00010014,0.00010014,0.00010014,0.00010014,
28/3/2005,0,0,0,0,
29/3/2005,-0.00020028,-0.00020028,-0.00020028,-0.00020028,
30/3/2005,0.00019998,0.00019998,0.00019998,0.00019998,
31/3/2005,0.00039863,0.00039863,0.00039863,0.00039863,
1/4/2005,0.0007013,0.0007013,0.0007013,0.0007013,
4/4/2005,-0.0004019,-0.0004019,-0.0004019,-0.0004019,
5/4/2005,0.00039919,0.00039919,0.00039919,0.00039919,
6/4/2005,0.00050262,0.00050262,0.00050262,0.00050262,
7/4/2005,-0.00019971,-0.00019971,-0.00019971,-0.00019971,
8/4/2005,-0.00029787,-0.00029787,-0.00029787,-0.00029787,
11/4/2005,-9.95E-05,-9.95E-05,-9.95E-05,-9.95E-05,
12/4/2005,0.00039987,0.00039987,0.00039987,0.00039987,
13/4/2005,0.00079732,0.00079732,0.00079732,0.00079732,
14/4/2005,0.00060566,0.00060566,0.00060566,0.00060566,
15/4/2005,0.00040096,0.00040096,0.00040096,0.00040096,
18/4/2005,0.00060005,0.00060005,0.00060005,0.00060005,
19/4/2005,-0.00019901,-0.00019901,-0.00019901,-0.00019901,
20/4/2005,0.00029849,0.00029849,0.00029849,0.00029849,
21/4/2005,-0.00019997,-0.00019997,-0.00019997,-0.00019997,
22/4/2005,-0.00059603,-0.00059603,-0.00059603,-0.00059603,
25/4/2005,0.00010007,0.00010007,0.00010007,0.00010007,
26/4/2005,0.00050154,0.00050154,0.00050154,0.00050154,
27/4/2005,-0.0004007,-0.0004007,-0.0004007,-0.0004007,
28/4/2005,0.00039884,0.00039884,0.00039884,0.00039884,
29/4/2005,0.00019939,0.00019939,0.00019939,0.00019939,
2/5/2005,0.00010019,0.00010019,0.00010019,0.00010019,
3/5/2005,0.00010072,0.00010072,0.00010072,0.00010072,
4/5/2005,0.00049559,0.00049559,0.00049559,0.00049559,
5/5/2005,-0.00020005,-0.00020005,-0.00020005,-0.00020005,
6/5/2005,0.00030208,0.00030208,0.00030208,0.00030208,
9/5/2005,-0.0013056,-0.0013056,-0.0013056,-0.0013056,
10/5/2005,-9.95E-05,-9.95E-05,-9.95E-05,-9.95E-05,
11/5/2005,0.00070174,0.00070174,0.00070174,0.00070174,
12/5/2005,0.00010113,0.00010113,0.00010113,0.00010113,
13/5/2005,0.00030165,0.00030165,0.00030165,0.00030165,
16/5/2005,0.0003021,0.0003021,0.0003021,0.0003021,
17/5/2005,-0.0001001,-0.0001001,-0.0001001,-0.0001001,
18/5/2005,9.92E-05,9.92E-05,9.92E-05,9.92E-05,
19/5/2005,0.00010038,0.00010038,0.00010038,0.00010038,
20/5/2005,-0.00040119,-0.00040119,-0.00040119,-0.00040119,
23/5/2005,-0.00039829,-0.00039829,-0.00039829,-0.00039829,
24/5/2005,0.00089535,0.00089535,0.00089535,0.00089535,
25/5/2005,0.00060013,0.00060013,0.00060013,0.00060013,
26/5/2005,-0.00020113,-0.00020113,-0.00020113,-0.00020113,
27/5/2005,9.94E-05,9.94E-05,9.94E-05,9.94E-05,
30/5/2005,0.00040123,0.00040123,0.00040123,0.00040123,
31/5/2005,0.00030186,0.00030186,0.00030186,0.00030186,
1/6/2005,0.00030252,0.00030252,0.00030252,0.00030252,
2/6/2005,0.00029801,0.00029801,0.00029801,0.00029801,
3/6/2005,0.00029916,0.00029916,0.00029916,0.00029916,
6/6/2005,-0.00029656,-0.00029656,-0.00029656,-0.00029656,
7/6/2005,0.00039805,0.00039805,0.00039805,0.00039805,
8/6/2005,0,0,0,0,
9/6/2005,-0.00029895,-0.00029895,-0.00029895,-0.00029895,
10/6/2005,-0.00030261,-0.00030261,-0.00030261,-0.00030261,
13/6/2005,-0.00039997,-0.00039997,-0.00039997,-0.00039997,
14/6/2005,-0.00059884,-0.00059884,-0.00059884,-0.00059884,
15/6/2005,-0.0003967,-0.0003967,-0.0003967,-0.0003967,
16/6/2005,-0.00019911,-0.00019911,-0.00019911,-0.00019911,
17/6/2005,0.0002981,0.0002981,0.0002981,0.0002981,
20/6/2005,0.00010029,0.00010029,0.00010029,0.00010029,
21/6/2005,-0.00039742,-0.00039742,-0.00039742,-0.00039742,
22/6/2005,0.00050122,0.00050122,0.00050122,0.00050122,
23/6/2005,0.0011099,0.0011099,0.0011099,0.0011099,
24/6/2005,0.00040091,0.00040091,0.00040091,0.00040091,
27/6/2005,0.00040008,0.00040008,0.00040008,0.00040008,
28/6/2005,-0.00020178,-0.00020178,-0.00020178,-0.00020178,
29/6/2005,-0.00040034,-0.00040034,-0.00040034,-0.00040034,
30/6/2005,-9.99E-05,-9.99E-05,-9.99E-05,-9.99E-05,
1/7/2005,0.00060827,0.00060827,0.00060827,0.00060827,
4/7/2005,-0.0014038,-0.0014038,-0.0014038,-0.0014038,
5/7/2005,0.00030364,0.00030364,0.00030364,0.00030364,
6/7/2005,0.00020052,0.00020052,0.00020052,0.00020052,
7/7/2005,-0.00039992,-0.00039992,-0.00039992,-0.00039992,
8/7/2005,0.00049833,0.00049833,0.00049833,0.00049833,
11/7/2005,-0.00049644,-0.00049644,-0.00049644,-0.00049644,
12/7/2005,-0.0003949,-0.0003949,-0.0003949,-0.0003949,
13/7/2005,-0.00040392,-0.00040392,-0.00040392,-0.00040392,
14/7/2005,0.00029896,0.00029896,0.00029896,0.00029896,
15/7/2005,0.0003012,0.0003012,0.0003012,0.0003012,
18/7/2005,-0.00039774,-0.00039774,-0.00039774,-0.00039774,
19/7/2005,-0.0002009,-0.0002009,-0.0002009,-0.0002009,
20/7/2005,0.00029789,0.00029789,0.00029789,0.00029789,
21/7/2005,9.87E-05,9.87E-05,9.87E-05,9.87E-05,
22/7/2005,-0.00090277,-0.00090277,-0.00090277,-0.00090277,
25/7/2005,0.0009003,0.0009003,0.0009003,0.0009003,
26/7/2005,0.00020127,0.00020127,0.00020127,0.00020127,
27/7/2005,0.00040082,0.00040082,0.00040082,0.00040082,
28/7/2005,-9.95E-05,-9.95E-05,-9.95E-05,-9.95E-05,
29/7/2005,0.00060251,0.00060251,0.00060251,0.00060251,
1/8/2005,-0.0011927,-0.0011927,-0.0011927,-0.0011927,
2/8/2005,-0.00039835,-0.00039835,-0.00039835,-0.00039835,
3/8/2005,-0.00039655,-0.00039655,-0.00039655,-0.00039655,
4/8/2005,0.00029968,0.00029968,0.00029968,0.00029968,
5/8/2005,-0.00030172,-0.00030172,-0.00030172,-0.00030172,
8/8/2005,-0.00080441,-0.00080441,-0.00080441,-0.00080441,
9/8/2005,0.00020072,0.00020072,0.00020072,0.00020072,
10/8/2005,0.00039793,0.00039793,0.00039793,0.00039793,
11/8/2005,-0.0005932,-0.0005932,-0.0005932,-0.0005932,
12/8/2005,0.00070193,0.00070193,0.00070193,0.00070193,
15/8/2005,0.00080269,0.00080269,0.00080269,0.00080269,
16/8/2005,0.00029972,0.00029972,0.00029972,0.00029972,
17/8/2005,0.00060692,0.00060692,0.00060692,0.00060692,
18/8/2005,-0.00020199,-0.00020199,-0.00020199,-0.00020199,
19/8/2005,0.00060118,0.00060118,0.00060118,0.00060118,
22/8/2005,-0.00019909,-0.00019909,-0.00019909,-0.00019909,
23/8/2005,-0.00019976,-0.00019976,-0.00019976,-0.00019976,
24/8/2005,0.00040008,0.00040008,0.00040008,0.00040008,
25/8/2005,-0.00019899,-0.00019899,-0.00019899,-0.00019899,
26/8/2005,0.00050219,0.00050219,0.00050219,0.00050219,
29/8/2005,0.00050207,0.00050207,0.00050207,0.00050207,
30/8/2005,-0.00060315,-0.00060315,-0.00060315,-0.00060315,
31/8/2005,0.00049577,0.00049577,0.00049577,0.00049577,
1/9/2005,0.000594,0.000594,0.000594,0.000594,
2/9/2005,-9.97E-05,-9.97E-05,-9.97E-05,-9.97E-05,
5/9/2005,-9.97E-05,-9.97E-05,-9.97E-05,-9.97E-05,
6/9/2005,-0.00039977,-0.00039977,-0.00039977,-0.00039977,
7/9/2005,-0.00090288,-0.00090288,-0.00090288,-0.00090288,
8/9/2005,-0.00019813,-0.00019813,-0.00019813,-0.00019813,
9/9/2005,-9.97E-05,-9.97E-05,-9.97E-05,-9.97E-05,
12/9/2005,-0.00010085,-0.00010085,-0.00010085,-0.00010085,
13/9/2005,-0.00040018,-0.00040018,-0.00040018,-0.00040018,
14/9/2005,0.00059726,0.00059726,0.00059726,0.00059726,
15/9/2005,-0.000302,-0.000302,-0.000302,-0.000302,
16/9/2005,-0.00029969,-0.00029969,-0.00029969,-0.00029969,
19/9/2005,-0.00050045,-0.00050045,-0.00050045,-0.00050045,
20/9/2005,0.0001001,0.0001001,0.0001001,0.0001001,
21/9/2005,0.00029793,0.00029793,0.00029793,0.00029793,
22/9/2005,0.0008089,0.0008089,0.0008089,0.0008089,
23/9/2005,-0.00030222,-0.00030222,-0.00030222,-0.00030222,
26/9/2005,-0.0011005,-0.0011005,-0.0011005,-0.0011005,
27/9/2005,-0.00060129,-0.00060129,-0.00060129,-0.00060129,
28/9/2005,-0.00049795,-0.00049795,-0.00049795,-0.00049795,
29/9/2005,0.00049935,0.00049935,0.00049935,0.00049935,
30/9/2005,-0.00029926,-0.00029926,-0.00029926,-0.00029926,
3/10/2005,-0.00049947,-0.00049947,-0.00049947,-0.00049947,
4/10/2005,-0.00019986,-0.00019986,-0.00019986,-0.00019986,
5/10/2005,0.00060553,0.00060553,0.00060553,0.00060553,
6/10/2005,0.00059824,0.00059824,0.00059824,0.00059824,
7/10/2005,-0.00040082,-0.00040082,-0.00040082,-0.00040082,
10/10/2005,9.97E-05,9.97E-05,9.97E-05,9.97E-05,
11/10/2005,0.0001009,0.0001009,0.0001009,0.0001009,
12/10/2005,-0.00039875,-0.00039875,-0.00039875,-0.00039875,
13/10/2005,-0.00030168,-0.00030168,-0.00030168,-0.00030168,
14/10/2005,-0.00039928,-0.00039928,-0.00039928,-0.00039928,
17/10/2005,-0.00020063,-0.00020063,-0.00020063,-0.00020063,
18/10/2005,0.00010028,0.00010028,0.00010028,0.00010028,
19/10/2005,0.00059798,0.00059798,0.00059798,0.00059798,
20/10/2005,-0.00019928,-0.00019928,-0.00019928,-0.00019928,
21/10/2005,0.00050254,0.00050254,0.00050254,0.00050254,
24/10/2005,0.00029892,0.00029892,0.00029892,0.00029892,
25/10/2005,-0.00079482,-0.00079482,-0.00079482,-0.00079482,
26/10/2005,-0.0007021,-0.0007021,-0.0007021,-0.0007021,
27/10/2005,9.97E-05,9.97E-05,9.97E-05,9.97E-05,
28/10/2005,0.00040403,0.00040403,0.00040403,0.00040403,
31/10/2005,-0.00050086,-0.00050086,-0.00050086,-0.00050086,
1/11/2005,0.000201,0.000201,0.000201,0.000201,
2/11/2005,0.0001002,0.0001002,0.0001002,0.0001002,
3/11/2005,-0.00050249,-0.00050249,-0.00050249,-0.00050249,
4/11/2005,-0.00060526,-0.00060526,-0.00060526,-0.00060526,
7/11/2005,0,0,0,0,
8/11/2005,0.0002993,0.0002993,0.0002993,0.0002993,
9/11/2005,0.00019944,0.00019944,0.00019944,0.00019944,
10/11/2005,-0.0002018,-0.0002018,-0.0002018,-0.0002018,
11/11/2005,0.00079652,0.00079652,0.00079652,0.00079652,
14/11/2005,0.00050393,0.00050393,0.00050393,0.00050393,
15/11/2005,-0.00079344,-0.00079344,-0.00079344,-0.00079344,
16/11/2005,0.00050172,0.00050172,0.00050172,0.00050172,
17/11/2005,0.0008958,0.0008958,0.0008958,0.0008958,
18/11/2005,0.00010006,0.00010006,0.00010006,0.00010006,
21/11/2005,-0.00049822,-0.00049822,-0.00049822,-0.00049822,
22/11/2005,0.00029935,0.00029935,0.00029935,0.00029935,
23/11/2005,0.00029991,0.00029991,0.00029991,0.00029991,
24/11/2005,-0.00069911,-0.00069911,-0.00069911,-0.00069911,
25/11/2005,0.00020082,0.00020082,0.00020082,0.00020082,
28/11/2005,0.00029757,0.00029757,0.00029757,0.00029757,
29/11/2005,0.00020101,0.00020101,0.00020101,0.00020101,
30/11/2005,-0.0003,-0.0003,-0.0003,-0.0003,
1/12/2005,-9.95E-05,-9.95E-05,-9.95E-05,-9.95E-05,
2/12/2005,0.00029755,0.00029755,0.00029755,0.00029755,
5/12/2005,-0.00079638,-0.00079638,-0.00079638,-0.00079638,
6/12/2005,-0.00059914,-0.00059914,-0.00059914,-0.00059914,
7/12/2005,0.00070471,0.00070471,0.00070471,0.00070471,
8/12/2005,-0.00029928,-0.00029928,-0.00029928,-0.00029928,
9/12/2005,0.00069892,0.00069892,0.00069892,0.00069892,
12/12/2005,-0.00049681,-0.00049681,-0.00049681,-0.00049681,
13/12/2005,-0.00040066,-0.00040066,-0.00040066,-0.00040066,
14/12/2005,0.00049954,0.00049954,0.00049954,0.00049954,
15/12/2005,0.001008,0.001008,0.001008,0.001008,
16/12/2005,0.0004025,0.0004025,0.0004025,0.0004025,
19/12/2005,-0.00040203,-0.00040203,-0.00040203,-0.00040203,
20/12/2005,0.00030253,0.00030253,0.00030253,0.00030253,
21/12/2005,0.00010006,0.00010006,0.00010006,0.00010006,
22/12/2005,-0.00010025,-0.00010025,-0.00010025,-0.00010025,
23/12/2005,0.00080242,0.00080242,0.00080242,0.00080242,
26/12/2005,9.98E-05,9.98E-05,9.98E-05,9.98E-05,
27/12/2005,0,0,0,0,
28/12/2005,0.00020034,0.00020034,0.00020034,0.00020034,
29/12/2005,-9.97E-05,-9.97E-05,-9.97E-05,-9.97E-05,
30/12/2005,9.98E-05,9.98E-05,9.98E-05,9.98E-05,
2/1/2006,-0.00019991,-0.00019991,-0.00019991,-0.00019991,
3/1/2006,-9.90E-05,-9.90E-05,-9.90E-05,-9.90E-05,
4/1/2006,0.0002973,0.0002973,0.0002973,0.0002973,
5/1/2006,9.99E-05,9.99E-05,9.99E-05,9.99E-05,
6/1/2006,9.91E-05,9.91E-05,9.91E-05,9.91E-05,
9/1/2006,0,0,0,0,
10/1/2006,-0.00020146,-0.00020146,-0.00020146,-0.00020146,
11/1/2006,-0.00029754,-0.00029754,-0.00029754,-0.00029754,
12/1/2006,-0.00010066,-0.00010066,-0.00010066,-0.00010066,
13/1/2006,0.00059593,0.00059593,0.00059593,0.00059593,
16/1/2006,0.00020025,0.00020025,0.00020025,0.00020025,
17/1/2006,-0.0002005,-0.0002005,-0.0002005,-0.0002005,
18/1/2006,0.00050329,0.00050329,0.00050329,0.00050329,
19/1/2006,-0.00030033,-0.00030033,-0.00030033,-0.00030033,
20/1/2006,-0.00039933,-0.00039933,-0.00039933,-0.00039933,
23/1/2006,0.00049623,0.00049623,0.00049623,0.00049623,
24/1/2006,-0.00030064,-0.00030064,-0.00030064,-0.00030064,
25/1/2006,-0.00089933,-0.00089933,-0.00089933,-0.00089933,
26/1/2006,-0.0007022,-0.0007022,-0.0007022,-0.0007022,
27/1/2006,-0.00040083,-0.00040083,-0.00040083,-0.00040083,
30/1/2006,-0.00010009,-0.00010009,-0.00010009,-0.00010009,
31/1/2006,9.88E-05,9.88E-05,9.88E-05,9.88E-05,
1/2/2006,-0.0001007,-0.0001007,-0.0001007,-0.0001007,
2/2/2006,-0.00049999,-0.00049999,-0.00049999,-0.00049999,
3/2/2006,0.00040222,0.00040222,0.00040222,0.00040222,
6/2/2006,0.00060589,0.00060589,0.00060589,0.00060589,
7/2/2006,-0.00020048,-0.00020048,-0.00020048,-0.00020048,
8/2/2006,0.00050042,0.00050042,0.00050042,0.00050042,
9/2/2006,0.00029939,0.00029939,0.00029939,0.00029939,
10/2/2006,0.00020068,0.00020068,0.00020068,0.00020068,
13/2/2006,-0.00050033,-0.00050033,-0.00050033,-0.00050033,
14/2/2006,9.93E-05,9.93E-05,9.93E-05,9.93E-05,
15/2/2006,0.00020085,0.00020085,0.00020085,0.00020085,
16/2/2006,-1.00E-04,-1.00E-04,-1.00E-04,-1.00E-04,
17/2/2006,0.0003997,0.0003997,0.0003997,0.0003997,
20/2/2006,0.00049886,0.00049886,0.00049886,0.00049886,
21/2/2006,-0.0001003,-0.0001003,-0.0001003,-0.0001003,
22/2/2006,-0.00030094,-0.00030094,-0.00030094,-0.00030094,
23/2/2006,0.00049845,0.00049845,0.00049845,0.00049845,
24/2/2006,-0.00039965,-0.00039965,-0.00039965,-0.00039965,
27/2/2006,-0.00070224,-0.00070224,-0.00070224,-0.00070224,
28/2/2006,-9.93E-05,-9.93E-05,-9.93E-05,-9.93E-05,
1/3/2006,0.00049813,0.00049813,0.00049813,0.00049813,
2/3/2006,-0.00029864,-0.00029864,-0.00029864,-0.00029864,
3/3/2006,-0.00050214,-0.00050214,-0.00050214,-0.00050214,
6/3/2006,-0.00060415,-0.00060415,-0.00060415,-0.00060415,
7/3/2006,0,0,0,0,
8/3/2006,0.00019979,0.00019979,0.00019979,0.00019979,
9/3/2006,-0.00030005,-0.00030005,-0.00030005,-0.00030005,
10/3/2006,0.00020069,0.00020069,0.00020069,0.00020069,
13/3/2006,-0.00069596,-0.00069596,-0.00069596,-0.00069596,
14/3/2006,0.00019968,0.00019968,0.00019968,0.00019968,
15/3/2006,0.00099693,0.00099693,0.00099693,0.00099693,
16/3/2006,-0.00030061,-0.00030061,-0.00030061,-0.00030061,
17/3/2006,0.0011153,0.0011153,0.0011153,0.0011153,
20/3/2006,-0.000101,-0.000101,-0.000101,-0.000101,
21/3/2006,0,0,0,0,
22/3/2006,-0.0006983,-0.0006983,-0.0006983,-0.0006983,
23/3/2006,0.00020104,0.00020104,0.00020104,0.00020104,
24/3/2006,-0.00030267,-0.00030267,-0.00030267,-0.00030267,
27/3/2006,0.00080308,0.00080308,0.00080308,0.00080308,
28/3/2006,-0.00020022,-0.00020022,-0.00020022,-0.00020022,
29/3/2006,-0.00099852,-0.00099852,-0.00099852,-0.00099852,
30/3/2006,-9.89E-05,-9.89E-05,-9.89E-05,-9.89E-05,
31/3/2006,-0.00029925,-0.00029925,-0.00029925,-0.00029925,
3/4/2006,0.00010009,0.00010009,0.00010009,0.00010009,
4/4/2006,-0.00049693,-0.00049693,-0.00049693,-0.00049693,
5/4/2006,9.90E-05,9.90E-05,9.90E-05,9.90E-05,
6/4/2006,-0.00059772,-0.00059772,-0.00059772,-0.00059772,
7/4/2006,-0.00030203,-0.00030203,-0.00030203,-0.00030203,
10/4/2006,-0.00039805,-0.00039805,-0.00039805,-0.00039805,
11/4/2006,-9.95E-05,-9.95E-05,-9.95E-05,-9.95E-05,
12/4/2006,0.00030041,0.00030041,0.00030041,0.00030041,
13/4/2006,-0.00050322,-0.00050322,-0.00050322,-0.00050322,
14/4/2006,-0.00040019,-0.00040019,-0.00040019,-0.00040019,
17/4/2006,0,0,0,0,
18/4/2006,0.00029426,0.00029426,0.00029426,0.00029426,
19/4/2006,0.00019872,0.00019872,0.00019872,0.00019872,
20/4/2006,-0.00050595,-0.00050595,-0.00050595,-0.00050595,
21/4/2006,-0.00019835,-0.00019835,-0.00019835,-0.00019835,
24/4/2006,0.00029991,0.00029991,0.00029991,0.00029991,
25/4/2006,0.00019952,0.00019952,0.00019952,0.00019952,
26/4/2006,-0.00099146,-0.00099146,-0.00099146,-0.00099146,
27/4/2006,-0.0002987,-0.0002987,-0.0002987,-0.0002987,
28/4/2006,0.00029865,0.00029865,0.00029865,0.00029865,
1/5/2006,1.00E-04,1.00E-04,1.00E-04,1.00E-04,
2/5/2006,-0.00049875,-0.00049875,-0.00049875,-0.00049875,
3/5/2006,-0.00029654,-0.00029654,-0.00029654,-0.00029654,
4/5/2006,-0.0002997,-0.0002997,-0.0002997,-0.0002997,
5/5/2006,0.00019982,0.00019982,0.00019982,0.00019982,
8/5/2006,0.00030148,0.00030148,0.00030148,0.00030148,
9/5/2006,-0.00019865,-0.00019865,-0.00019865,-0.00019865,
10/5/2006,-0.00039972,-0.00039972,-0.00039972,-0.00039972,
11/5/2006,0,0,0,0,
12/5/2006,-0.00010039,-0.00010039,-0.00010039,-0.00010039,
15/5/2006,-0.00020323,-0.00020323,-0.00020323,-0.00020323,
16/5/2006,0.00059451,0.00059451,0.00059451,0.00059451,
17/5/2006,0.00010117,0.00010117,0.00010117,0.00010117,
18/5/2006,-0.00049639,-0.00049639,-0.00049639,-0.00049639,
19/5/2006,0.00090683,0.00090683,0.00090683,0.00090683,
22/5/2006,0.00030171,0.00030171,0.00030171,0.00030171,
23/5/2006,0.00030071,0.00030071,0.00030071,0.00030071,
24/5/2006,-9.99E-05,-9.99E-05,-9.99E-05,-9.99E-05,
25/5/2006,-0.00019799,-0.00019799,-0.00019799,-0.00019799,
26/5/2006,-0.00020071,-0.00020071,-0.00020071,-0.00020071,
29/5/2006,0,0,0,0,
30/5/2006,-0.00029847,-0.00029847,-0.00029847,-0.00029847,
31/5/2006,0.00040534,0.00040534,0.00040534,0.00040534,
1/6/2006,-0.00030234,-0.00030234,-0.00030234,-0.00030234,
2/6/2006,0.00019849,0.00019849,0.00019849,0.00019849,
5/6/2006,0.0013059,0.0013059,0.0013059,0.0013059,
6/6/2006,-0.00040424,-0.00040424,-0.00040424,-0.00040424,
7/6/2006,0,0,0,0,
8/6/2006,-0.00049979,-0.00049979,-0.00049979,-0.00049979,
9/6/2006,0.00039623,0.00039623,0.00039623,0.00039623,
12/6/2006,-0.00010026,-0.00010026,-0.00010026,-0.00010026,
13/6/2006,0.00030349,0.00030349,0.00030349,0.00030349,
14/6/2006,0.00040025,0.00040025,0.00040025,0.00040025,
15/6/2006,-0.00069477,-0.00069477,-0.00069477,-0.00069477,
16/6/2006,-0.00060392,-0.00060392,-0.00060392,-0.00060392,
19/6/2006,-0.00050121,-0.00050121,-0.00050121,-0.00050121,
20/6/2006,0.00019968,0.00019968,0.00019968,0.00019968,
21/6/2006,9.97E-05,9.97E-05,9.97E-05,9.97E-05,
22/6/2006,-0.0003025,-0.0003025,-0.0003025,-0.0003025,
23/6/2006,-0.00040128,-0.00040128,-0.00040128,-0.00040128,
26/6/2006,9.99E-05,9.99E-05,9.99E-05,9.99E-05,
27/6/2006,-0.00030005,-0.00030005,-0.00030005,-0.00030005,
28/6/2006,0.00030127,0.00030127,0.00030127,0.00030127,
29/6/2006,-0.00039488,-0.00039488,-0.00039488,-0.00039488,
30/6/2006,0.00099519,0.00099519,0.00099519,0.00099519,
3/7/2006,0.00039987,0.00039987,0.00039987,0.00039987,
4/7/2006,-0.00049831,-0.00049831,-0.00049831,-0.00049831,
5/7/2006,0.0001004,0.0001004,0.0001004,0.0001004,
6/7/2006,-0.00069602,-0.00069602,-0.00069602,-0.00069602,
7/7/2006,9.93E-05,9.93E-05,9.93E-05,9.93E-05,
10/7/2006,0.00070463,0.00070463,0.00070463,0.00070463,
11/7/2006,-0.0002973,-0.0002973,-0.0002973,-0.0002973,
12/7/2006,-0.00010018,-0.00010018,-0.00010018,-0.00010018,
13/7/2006,-0.00059835,-0.00059835,-0.00059835,-0.00059835,
14/7/2006,0.0004004,0.0004004,0.0004004,0.0004004,
17/7/2006,-0.00010074,-0.00010074,-0.00010074,-0.00010074,
18/7/2006,-0.00040078,-0.00040078,-0.00040078,-0.00040078,
19/7/2006,-9.95E-05,-9.95E-05,-9.95E-05,-9.95E-05,
20/7/2006,0.00059918,0.00059918,0.00059918,0.00059918,
21/7/2006,0.00049888,0.00049888,0.00049888,0.00049888,
24/7/2006,-0.00049853,-0.00049853,-0.00049853,-0.00049853,
25/7/2006,-0.00020044,-0.00020044,-0.00020044,-0.00020044,
26/7/2006,-0.00059325,-0.00059325,-0.00059325,-0.00059325,
27/7/2006,0.0003994,0.0003994,0.0003994,0.0003994,
28/7/2006,-0.00029829,-0.00029829,-0.00029829,-0.00029829,
31/7/2006,0.00070067,0.00070067,0.00070067,0.00070067,
1/8/2006,-0.00010006,-0.00010006,-0.00010006,-0.00010006,
2/8/2006,-0.00010032,-0.00010032,-0.00010032,-0.00010032,
3/8/2006,0.00060195,0.00060195,0.00060195,0.00060195,
4/8/2006,-0.00039773,-0.00039773,-0.00039773,-0.00039773,
7/8/2006,0.00080188,0.00080188,0.00080188,0.00080188,
8/8/2006,0,0,0,0,
9/8/2006,-0.00029812,-0.00029812,-0.00029812,-0.00029812,
10/8/2006,-0.00069824,-0.00069824,-0.00069824,-0.00069824,
11/8/2006,-0.00020025,-0.00020025,-0.00020025,-0.00020025,
14/8/2006,-0.00070679,-0.00070679,-0.00070679,-0.00070679,
15/8/2006,0,0,0,0,
16/8/2006,0.00039877,0.00039877,0.00039877,0.00039877,
17/8/2006,0.0010072,0.0010072,0.0010072,0.0010072,
18/8/2006,0.00040118,0.00040118,0.00040118,0.00040118,
21/8/2006,0.00049732,0.00049732,0.00049732,0.00049732,
22/8/2006,-0.0002002,-0.0002002,-0.0002002,-0.0002002,
23/8/2006,0.0001999,0.0001999,0.0001999,0.0001999,
24/8/2006,0,0,0,0,
25/8/2006,0.0006033,0.0006033,0.0006033,0.0006033,
28/8/2006,-0.00019952,-0.00019952,-0.00019952,-0.00019952,
29/8/2006,-0.00019874,-0.00019874,-0.00019874,-0.00019874,
30/8/2006,0.00030035,0.00030035,0.00030035,0.00030035,
31/8/2006,0,0,0,0,
1/9/2006,0.00049773,0.00049773,0.00049773,0.00049773,
4/9/2006,-9.96E-05,-9.96E-05,-9.96E-05,-9.96E-05,
5/9/2006,-9.99E-05,-9.99E-05,-9.99E-05,-9.99E-05,
6/9/2006,-0.00030196,-0.00030196,-0.00030196,-0.00030196,
7/9/2006,0.00010105,0.00010105,0.00010105,0.00010105,
8/9/2006,0.00020109,0.00020109,0.00020109,0.00020109,
11/9/2006,0,0,0,0,
12/9/2006,-0.00010006,-0.00010006,-0.00010006,-0.00010006,
13/9/2006,0.00039886,0.00039886,0.00039886,0.00039886,
14/9/2006,9.97E-05,9.97E-05,9.97E-05,9.97E-05,
15/9/2006,-0.00070211,-0.00070211,-0.00070211,-0.00070211,
